# File Name: qPCR_eimeria_field_faeces_FW_26012022.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2022-01-26 12:15:42 PM UTC
# Run End Date/Time: 2022-01-26 01:36:23 PM UTC
# Run Duration: 80 minutes 40 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 3
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-01-28 02:52:58 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Relative Quantification v1.5.0
# Exported By: guest
# Exported On: 2022-01-28 02:53:22 PM UTC
"Well","Well Position","Cycle Number","X1_M1","X2_M2","X4_M4"
"33","C9","11","24285.363","2216.5303","2310.6511"
"34","C10","11","24913.469","1088.9167","886.2217"
"35","C11","11","24685.197","1112.8336","1154.543"
"36","C12","11","25477.531","1780.4954","804.20197"
"37","D1","11","271583.03","65797.51","214412.36"
"38","D2","11","263346.5","61115.176","200923.8"
"39","D3","11","276536.03","62221.152","212884.08"
"40","D4","11","37300.867","2764.6401","3553.2637"
"41","D5","11","35210.13","3110.474","3477.5598"
"42","D6","11","20030.326","985.88635","2005.6505"
"43","D7","11","38702.47","3459.8203","2704.6792"
"44","D8","11","26147.578","1222.4652","2046.474"
"45","D9","11","24200.184","1237.3555","2282.5776"
"46","D10","11","31101.117","2086.3044","2068.6243"
"47","D11","11","24642.25","1922.9161","2307.631"
"48","D12","11","24850.168","1732.2986","2235.3584"
"49","E1","11","272608.38","65561.85","228466.17"
"50","E2","11","271085.16","64186.17","223669.2"
"51","E3","11","184484.11","45029.156","160849.19"
"52","E4","11","29420.605","2216.5923","2341.9177"
"53","E5","11","27530.89","1640.4578","3068.5652"
"54","E6","11","23558.73","1530.7151","2644.7656"
"55","E7","11","27639.059","2397.5583","3649.9011"
"56","E8","11","21360.367","1188.0834","1340.0405"
"57","E9","11","20225.113","1415.3534","1905.8575"
"58","E10","11","27170.338","2923.069","1668.5474"
"59","E11","11","33015.97","2636.6555","2979.9436"
"60","E12","11","61323.66","6051.4863","3605.9536"
"61","F1","11","247752.56","58166.953","205794.84"
"62","F2","11","246325.05","58157.58","215580.89"
"63","F3","11","208636.64","48329.004","179438.61"
"64","F4","11","28703.29","1022.4439","3169.092"
"65","F5","11","25741.771","2103.2166","2693.4868"
"66","F6","11","42743.58","4040.5818","4758.362"
"67","F7","11","24709.89","1508.8188","2145.6887"
"68","F8","11","16483.125","662.4297","1381.762"
"69","F9","11","24719.762","1438.7249","2215.9426"
"70","F10","11","20666.326","1318.882","1073.1697"
"71","F11","11","29486.2","2033.541","1986.5304"
"72","F12","11","44884.594","2852.2883","2099.3203"
"73","G1","11","238137.14","60007.824","205008.66"
"74","G2","11","256388.94","63299.605","217976.67"
"75","G3","11","227732.86","55048.355","192457.86"
"76","G4","11","29393.93","2524.2195","2074.672"
"77","G5","11","27210.959","2065.2952","3346.118"
"78","G6","11","22782.646","1607.8003","2696.5632"
"79","G7","11","31708.137","2857.7654","4096.686"
"80","G8","11","32442.172","2625.9622","2233.461"
"81","G9","11","21833.877","1289.5541","2390.3423"
"82","G10","11","20312.188","1697.084","1118.2723"
"83","G11","11","27670.842","2207.1501","1788.7638"
"84","G12","11","30057.348","739.2801","931.2615"
"85","H1","11","218723.36","60047.24","235024.64"
"86","H2","11","201321.95","55293.75","217459.56"
"87","H3","11","192734.17","51342.45","202556.77"
"88","H4","11","27363.01","2364.4807","1898.8441"
"89","H5","11","35058.184","2507.4106","3067.385"
"90","H6","11","24369.898","501.6652","1725.2095"
"91","H7","11","42591.184","3444.4375","2899.314"
"92","H8","11","15787.194","-185.4054","1281.8859"
"93","H9","11","12796.124","-181.1542","1153.6503"
"94","H10","11","40703.406","3547.1511","3673.1663"
"95","H11","11","27075.809","1352.6982","1891.0834"
"96","H12","11","60759.266","-28.501017","-233.6135"
"1","A1","11","113395.15","38621.617","199338.06"
"2","A2","11","122074.086","41230.16","212496.19"
"3","A3","11","113297.53","43145.344","210576.83"
"4","A4","11","114800.19","37382.223","172784.66"
"5","A5","11","95020.66","37569.24","177714.14"
"6","A6","11","100847.914","38355.387","184701.97"
"7","A7","11","14259.251","-732.6319","-186.30946"
"8","A8","11","18832.486","389.65005","1020.81323"
"9","A9","11","12993.052","-276.53473","838.694"
"10","A10","11","21053.555","1081.8153","2326.9946"
"11","A11","11","28429.773","346.32822","1619.1956"
"12","A12","11","26007.414","-179.16112","1927.4728"
"13","B1","11","137169.61","42925.8","196208.98"
"14","B2","11","134137.36","43318.418","197536.86"
"15","B3","11","132144.45","42828.06","195707.9"
"16","B4","11","127192.836","40014.16","175974.31"
"17","B5","11","130705.984","42184.39","187809.7"
"18","B6","11","112463.37","38573.715","175046.97"
"19","B7","11","35404.957","3151.6777","3658.0005"
"20","B8","11","29594.738","1327.6469","2649.5361"
"21","B9","11","37684.984","1597.687","1670.1432"
"22","B10","11","28804.32","2028.429","2856.4465"
"23","B11","11","31172.443","1557.7206","2283.2878"
"24","B12","11","17550.826","408.91818","-253.26868"
"25","C1","11","147723.2","46834.523","211370.55"
"26","C2","11","158814.52","49775.918","212143.23"
"27","C3","11","142294.14","44733.562","195951.0"
"28","C4","11","100002.02","39648.47","198997.25"
"29","C5","11","88251.5","37815.06","188570.22"
"30","C6","11","77817.72","33608.715","167440.27"
"31","C7","11","27996.992","2348.6147","4251.8145"
"32","C8","11","29815.047","2485.9153","2324.9958"
"33","C9","11","21609.584","1517.8177","2394.4175"
"34","C10","11","19919.31","1315.269","659.22174"
"35","C11","11","20956.7","1131.5505","1268.009"
"36","C12","11","23135.44","1362.5703","427.25543"
"37","D1","11","137012.0","46073.49","204487.1"
"38","D2","11","136305.77","44239.266","193609.77"
"39","D3","11","139440.22","45997.04","204839.42"
"40","D4","11","32908.355","2042.1451","3144.242"
"41","D5","11","31168.941","2536.6343","3105.2393"
"42","D6","11","17683.338","977.058","1810.3601"
"43","D7","11","33715.01","3482.5925","2396.8665"
"44","D8","11","23000.639","879.87366","2004.0543"
"45","D9","11","20211.797","811.40356","2074.7773"
"46","D10","11","27235.053","1807.6411","1643.1694"
"47","D11","11","20562.014","1686.0266","1819.702"
"48","D12","11","21067.791","1418.0961","1368.5558"
"49","E1","11","144251.52","47276.777","218592.14"
"50","E2","11","145459.73","47204.645","216250.08"
"51","E3","11","94715.95","33624.848","154164.28"
"52","E4","11","25254.2","1411.5775","1946.15"
"53","E5","11","22940.904","1072.9045","2938.6748"
"54","E6","11","20661.861","1198.0157","2570.7654"
"55","E7","11","24613.965","1714.6453","3298.4065"
"56","E8","11","19953.75","1134.4215","1206.452"
"57","E9","11","17366.252","1227.9236","1688.5294"
"58","E10","11","22740.045","2370.4053","1281.8933"
"59","E11","11","26182.744","1457.7917","2922.5352"
"60","E12","11","51917.02","5682.2417","2819.1946"
"61","F1","11","142195.31","44710.14","197812.66"
"62","F2","11","136832.12","45306.02","206905.86"
"63","F3","11","118649.836","38181.51","172831.53"
"64","F4","11","24528.83","831.1209","2694.2036"
"65","F5","11","22681.734","1671.2562","2386.4255"
"66","F6","11","37977.84","3484.384","4241.805"
"67","F7","11","22503.643","1566.7076","1956.7355"
"68","F8","11","14724.046","732.6449","1228.4336"
"69","F9","11","22379.377","1285.2457","1662.9509"
"70","F10","11","18453.29","1456.8698","491.5206"
"71","F11","11","25670.082","1991.3937","1617.9851"
"72","F12","11","38534.94","3071.612","1256.114"
"73","G1","11","128345.93","43018.785","197400.62"
"74","G2","11","135699.28","45839.71","208526.12"
"75","G3","11","120291.92","41132.477","184179.56"
"76","G4","11","25850.271","1793.9407","2387.7712"
"77","G5","11","24088.99","1582.6748","3214.4333"
"78","G6","11","20502.232","751.9356","2463.3787"
"79","G7","11","27287.139","1787.8353","3876.2795"
"80","G8","11","28066.164","1980.8427","2277.294"
"81","G9","11","19137.55","634.30475","2189.646"
"82","G10","11","16717.92","1024.7604","871.02734"
"83","G11","11","24916.365","1670.5427","2087.6492"
"84","G12","11","25201.865","1108.6958","783.50555"
"85","H1","11","127109.83","45900.58","225075.31"
"86","H2","11","115554.47","42898.54","208495.3"
"87","H3","11","110895.46","40849.688","194938.22"
"88","H4","11","23167.94","2119.8499","1790.1309"
"89","H5","11","30009.906","2185.9668","2241.6345"
"90","H6","11","21012.53","444.10242","1253.8217"
"91","H7","11","36987.504","2759.0918","2304.4814"
"92","H8","11","11560.465","-76.80301","651.07"
"93","H9","11","10752.818","-152.67296","1086.5732"
"94","H10","11","36429.25","3190.7954","3222.889"
"95","H11","11","21722.533","1062.7953","1370.3088"
"96","H12","11","50991.805","-581.8438","-704.6893"
"1","A1","12","195734.84","51723.86","206389.33"
"2","A2","12","212261.62","55125.41","220101.47"
"3","A3","12","202011.9","54963.418","218007.27"
"4","A4","12","209352.39","50085.594","178781.2"
"5","A5","12","193175.7","49863.188","183478.58"
"6","A6","12","200245.1","50926.355","190703.14"
"7","A7","12","18878.738","495.74832","-423.9081"
"8","A8","12","21768.55","149.08643","868.2881"
"9","A9","12","17342.877","94.51339","740.80884"
"10","A10","12","23568.402","1495.7681","2048.844"
"11","A11","12","34043.37","768.54456","2254.4019"
"12","A12","12","31130.258","1388.0801","1742.821"
"13","B1","12","256592.3","61789.62","203847.67"
"14","B2","12","253730.47","60115.09","204898.5"
"15","B3","12","252441.86","58769.844","203319.94"
"16","B4","12","240702.5","54268.145","184038.16"
"17","B5","12","248805.4","56884.312","195450.25"
"18","B6","12","222193.62","51358.926","182023.53"
"19","B7","12","40224.17","2947.4683","3628.9797"
"20","B8","12","34461.48","1602.4808","3256.8132"
"21","B9","12","43101.504","2368.7634","2020.0052"
"22","B10","12","34666.363","3009.138","2933.0654"
"23","B11","12","35870.395","2142.5215","2631.9036"
"24","B12","12","22639.76","1436.004","-308.21362"
"25","C1","12","287959.53","68267.945","219803.8"
"26","C2","12","304024.44","68901.93","220007.78"
"27","C3","12","275030.0","61430.65","203484.6"
"28","C4","12","120513.73","41468.45","205832.02"
"29","C5","12","109870.37","39538.137","197228.88"
"30","C6","12","94863.734","34991.766","174087.08"
"31","C7","12","32927.875","2536.7053","4232.497"
"32","C8","12","34110.438","2649.3633","2543.1152"
"33","C9","12","23443.982","2396.6099","2395.4543"
"34","C10","12","24221.914","1375.0521","1038.7948"
"35","C11","12","24907.562","1377.7439","1105.0056"
"36","C12","12","26647.312","1692.7697","761.1859"
"37","D1","12","272045.88","65305.324","214211.53"
"38","D2","12","264111.7","61387.363","201615.14"
"39","D3","12","278000.47","63038.93","213368.1"
"40","D4","12","37610.492","2613.791","3438.4612"
"41","D5","12","34463.27","2560.082","3219.2568"
"42","D6","12","19506.088","1060.6034","1878.2303"
"43","D7","12","38968.38","3445.8354","2524.0212"
"44","D8","12","26158.951","660.89154","2082.5166"
"45","D9","12","23049.432","1101.7941","1871.2314"
"46","D10","12","30808.443","2298.318","1853.6355"
"47","D11","12","24303.873","1553.316","2153.9148"
"48","D12","12","24910.883","2026.4868","2170.9849"
"49","E1","12","274501.94","65480.895","228303.89"
"50","E2","12","270961.66","64602.07","224403.39"
"51","E3","12","185055.56","44727.47","161065.06"
"52","E4","12","28773.324","2187.597","2397.3506"
"53","E5","12","25661.465","1377.3293","2997.0996"
"54","E6","12","22779.592","1343.6827","2765.326"
"55","E7","12","27100.549","1987.4164","3773.1956"
"56","E8","12","22052.166","1078.3826","1466.3878"
"57","E9","12","20425.88","1275.17","2201.6877"
"58","E10","12","27876.229","2361.8694","1561.6139"
"59","E11","12","32332.36","1895.0834","3167.4385"
"60","E12","12","62793.78","6530.595","3469.4426"
"61","F1","12","248430.03","59503.69","206558.61"
"62","F2","12","245986.12","58486.637","214981.69"
"63","F3","12","209205.42","48907.773","179432.86"
"64","F4","12","28245.266","1117.5792","3313.2107"
"65","F5","12","24928.879","1713.0077","2734.6382"
"66","F6","12","43375.633","3899.106","5007.325"
"67","F7","12","25189.686","1890.7999","2314.2048"
"68","F8","12","17125.67","1029.3428","1260.0504"
"69","F9","12","25662.479","1286.8026","2095.1675"
"70","F10","12","21235.613","1306.4888","885.9989"
"71","F11","12","29385.338","1648.0588","2258.7893"
"72","F12","12","45011.137","3515.9514","1659.0634"
"73","G1","12","237608.64","59799.395","205358.75"
"74","G2","12","255095.98","62622.465","218031.86"
"75","G3","12","228695.55","54919.457","192454.39"
"76","G4","12","29605.598","2555.0603","2590.117"
"77","G5","12","26229.799","1704.7042","3288.4907"
"78","G6","12","22618.543","1213.6113","2725.88"
"79","G7","12","29399.535","2119.1167","4342.464"
"80","G8","12","32400.914","2108.841","2144.1265"
"81","G9","12","21762.064","1339.8634","2525.9902"
"82","G10","12","20372.096","1386.5726","1053.7462"
"83","G11","12","27649.557","1961.3469","2520.182"
"84","G12","12","29888.691","1250.4325","1117.1627"
"85","H1","12","218757.11","60548.0","235032.3"
"86","H2","12","201050.66","55460.48","216859.34"
"87","H3","12","192490.25","51100.566","202561.17"
"88","H4","12","27570.432","2131.9985","2373.0247"
"89","H5","12","34701.758","2971.0303","3071.8547"
"90","H6","12","24561.652","1091.8074","1699.4288"
"91","H7","12","41974.375","3519.8213","2734.6133"
"92","H8","12","15450.434","465.47607","858.2493"
"93","H9","12","12591.706","-307.91602","1084.0756"
"94","H10","12","41706.48","3952.684","3536.903"
"95","H11","12","26065.959","976.03253","1611.7874"
"96","H12","12","58884.344","233.84528","-615.69836"
"1","A1","12","113222.44","38237.176","199185.83"
"2","A2","12","121091.57","41993.426","212291.31"
"3","A3","12","112952.33","42990.188","210485.05"
"4","A4","12","114569.58","38028.996","172434.2"
"5","A5","12","95596.78","37723.656","177375.39"
"6","A6","12","101130.695","38567.645","184524.64"
"7","A7","12","14664.47","-589.679","-720.9918"
"8","A8","12","17975.316","315.3057","347.25803"
"9","A9","12","11691.159","-199.1283","1056.8533"
"10","A10","12","19815.38","1564.4446","1898.9431"
"11","A11","12","28816.219","664.1505","1324.4167"
"12","A12","12","26456.834","1567.4323","1521.2628"
"13","B1","12","138489.16","42648.27","196490.89"
"14","B2","12","134593.47","43731.027","196879.94"
"15","B3","12","133792.12","43258.906","195924.53"
"16","B4","12","127597.12","39668.84","176184.03"
"17","B5","12","130755.04","42338.99","188130.58"
"18","B6","12","113962.914","38390.523","175113.4"
"19","B7","12","35301.145","2303.6934","3182.4644"
"20","B8","12","30682.023","853.187","2542.8486"
"21","B9","12","36827.69","1353.6354","1316.6163"
"22","B10","12","28721.87","2463.5098","2437.8286"
"23","B11","12","31381.064","1678.844","2297.515"
"24","B12","12","18610.123","-104.59911","-800.6831"
"25","C1","12","149539.53","48205.387","213610.42"
"26","C2","12","160165.38","49225.47","212167.56"
"27","C3","12","143583.9","45373.5","196045.86"
"28","C4","12","100314.305","39904.254","198601.88"
"29","C5","12","88650.32","37359.625","188330.44"
"30","C6","12","77366.58","33498.402","167682.02"
"31","C7","12","28642.01","2530.91","4046.0232"
"32","C8","12","30472.023","2475.3826","2484.8787"
"33","C9","12","21384.047","1654.0388","1976.0691"
"34","C10","12","21068.01","1317.7032","980.42334"
"35","C11","12","22411.03","910.4678","1236.6779"
"36","C12","12","23041.764","1800.4565","570.23096"
"37","D1","12","137668.95","46185.61","204219.62"
"38","D2","12","135556.1","43602.01","193885.58"
"39","D3","12","141312.17","46014.71","204792.9"
"40","D4","12","33455.56","2337.8855","3029.0112"
"41","D5","12","29420.436","2377.9395","3112.495"
"42","D6","12","17158.348","667.85675","1693.9973"
"43","D7","12","34646.953","2872.572","2465.6968"
"44","D8","12","23786.973","502.1989","2009.3337"
"45","D9","12","20738.479","523.979","1911.3817"
"46","D10","12","27155.291","1700.7588","1392.4081"
"47","D11","12","20065.26","1345.0564","1913.004"
"48","D12","12","20438.328","1565.3342","1686.8439"
"49","E1","12","145249.8","46853.793","218917.66"
"50","E2","12","146721.64","47711.887","215834.1"
"51","E3","12","95760.414","33215.59","154488.97"
"52","E4","12","24618.865","1852.326","2189.0461"
"53","E5","12","23537.545","1146.7992","2571.1758"
"54","E6","12","20994.97","1220.6866","2377.8376"
"55","E7","12","23548.227","1627.1493","3240.662"
"56","E8","12","19727.434","662.28314","1123.8412"
"57","E9","12","18288.977","1165.7617","1597.6077"
"58","E10","12","22789.686","2353.3867","969.1038"
"59","E11","12","27869.24","1816.7303","2491.5818"
"60","E12","12","53062.883","5446.9434","2706.3442"
"61","F1","12","142435.1","44373.195","199093.0"
"62","F2","12","136944.2","45067.324","206892.45"
"63","F3","12","119640.445","38740.25","172446.55"
"64","F4","12","24254.531","1009.4099","3172.7444"
"65","F5","12","24136.611","2073.852","2228.2551"
"66","F6","12","39100.38","3630.6392","4556.7085"
"67","F7","12","21849.145","1530.8457","2030.596"
"68","F8","12","15339.696","755.6238","1188.5411"
"69","F9","12","23391.54","1097.2507","2189.906"
"70","F10","12","17661.213","1246.415","1057.6123"
"71","F11","12","26179.986","2282.626","1838.1453"
"72","F12","12","39273.5","2909.3582","1404.8329"
"73","G1","12","128811.49","42535.93","196596.55"
"74","G2","12","136513.28","46017.06","208156.31"
"75","G3","12","120819.34","40689.453","184337.66"
"76","G4","12","25591.375","1922.4521","2097.7366"
"77","G5","12","23226.404","1185.2635","2814.529"
"78","G6","12","19511.762","879.68585","2219.715"
"79","G7","12","26612.637","2439.1162","3423.8738"
"80","G8","12","28355.752","2010.7664","1735.1621"
"81","G9","12","18616.467","462.47617","2221.07"
"82","G10","12","16535.828","819.5086","796.63806"
"83","G11","12","24982.924","1596.5447","2272.9321"
"84","G12","12","24588.049","995.8441","726.1669"
"85","H1","12","126369.56","46171.586","225027.83"
"86","H2","12","113934.766","42473.36","208455.75"
"87","H3","12","110751.28","40431.316","194914.1"
"88","H4","12","23721.385","1884.3376","1741.281"
"89","H5","12","30113.57","1985.923","2406.2534"
"90","H6","12","21621.2","1030.1666","1331.74"
"91","H7","12","35671.895","2714.4604","2483.014"
"92","H8","12","11997.365","23.554842","961.14417"
"93","H9","12","10129.227","-168.6319","1235.92"
"94","H10","12","36066.105","3141.3108","3410.519"
"95","H11","12","22301.678","1108.7666","1221.6501"
"96","H12","12","49831.953","-366.21802","-1168.2106"
"1","A1","13","195511.61","51568.293","206614.23"
"2","A2","13","210635.9","55238.062","220023.19"
"3","A3","13","201975.66","54365.027","218071.81"
"4","A4","13","208562.33","50000.504","179314.98"
"5","A5","13","193852.45","49434.39","184104.66"
"6","A6","13","200825.12","51011.33","190435.38"
"7","A7","13","18333.244","-977.9717","-12.730255"
"8","A8","13","20634.531","1165.1206","1112.3328"
"9","A9","13","16698.762","-102.11118","1391.0647"
"10","A10","13","23576.023","1327.3914","2590.6453"
"11","A11","13","32923.47","1050.8224","2101.8113"
"12","A12","13","31635.062","1436.6339","1936.2657"
"13","B1","13","258337.47","61620.633","203942.02"
"14","B2","13","254580.83","60020.723","204277.66"
"15","B3","13","254670.31","58828.18","202842.05"
"16","B4","13","241919.56","54238.527","183925.81"
"17","B5","13","248763.39","56575.49","195529.11"
"18","B6","13","221411.7","51086.613","181304.62"
"19","B7","13","40528.543","2887.4849","3354.692"
"20","B8","13","35008.727","1588.9521","2945.9963"
"21","B9","13","42538.84","1784.4734","2102.105"
"22","B10","13","32885.04","2717.1123","2670.577"
"23","B11","13","35719.434","1985.776","2521.8955"
"24","B12","13","21652.443","947.17444","-529.6017"
"25","C1","13","292835.22","69138.734","220792.12"
"26","C2","13","306179.38","68362.336","220445.92"
"27","C3","13","275860.2","61323.414","203190.81"
"28","C4","13","120590.42","41456.49","205300.5"
"29","C5","13","110091.26","39902.18","199319.84"
"30","C6","13","99825.44","37164.117","183108.03"
"31","C7","13","31819.832","2535.7024","3983.2979"
"32","C8","13","34134.016","2830.732","2781.0671"
"33","C9","13","24926.281","2153.992","2511.0298"
"34","C10","13","25421.979","1593.189","1084.4202"
"35","C11","13","24345.748","1322.1488","1075.7605"
"36","C12","13","26739.832","1606.2759","936.6057"
"37","D1","13","272310.78","66397.31","213439.23"
"38","D2","13","265680.4","61239.06","201132.88"
"39","D3","13","277406.22","62774.945","212914.95"
"40","D4","13","37488.53","2801.8813","3366.8203"
"41","D5","13","33568.477","2770.0718","3240.7363"
"42","D6","13","18861.127","1122.2465","1874.474"
"43","D7","13","38334.53","3469.461","2708.0203"
"44","D8","13","27024.318","856.9568","1939.7318"
"45","D9","13","24205.322","1079.593","2072.3125"
"46","D10","13","31963.19","2309.2454","1807.0742"
"47","D11","13","24377.596","1837.2842","2130.1196"
"48","D12","13","24865.877","1895.8573","1715.3228"
"49","E1","13","275483.1","65603.76","227864.47"
"50","E2","13","273930.56","63716.96","224270.12"
"51","E3","13","185192.19","44855.8","161032.34"
"52","E4","13","28228.018","2065.9016","2252.3162"
"53","E5","13","25585.965","1450.485","3190.726"
"54","E6","13","22805.836","1581.4177","2757.8357"
"55","E7","13","28314.242","1877.6693","3649.9807"
"56","E8","13","21139.465","1012.04315","1462.1517"
"57","E9","13","20540.252","1355.8572","1899.5049"
"58","E10","13","27446.316","2860.1482","1631.999"
"59","E11","13","31710.998","2201.801","2818.7432"
"60","E12","13","63061.785","6367.447","3399.0566"
"61","F1","13","250437.44","58811.156","206479.95"
"62","F2","13","247583.52","58698.176","215444.58"
"63","F3","13","208858.02","48453.29","179168.97"
"64","F4","13","27297.275","1243.767","3169.117"
"65","F5","13","26825.191","1865.2367","2433.289"
"66","F6","13","43272.555","3802.0234","4478.273"
"67","F7","13","25527.969","1222.0691","2240.5974"
"68","F8","13","17656.594","774.10345","1201.4407"
"69","F9","13","26667.27","948.1675","1765.3458"
"70","F10","13","21484.912","1248.8762","977.9589"
"71","F11","13","30234.588","1409.3267","1948.2612"
"72","F12","13","45773.254","2968.9065","1725.6077"
"73","G1","13","240266.58","59631.17","205090.47"
"74","G2","13","257323.33","62643.098","217729.28"
"75","G3","13","229094.97","54897.07","192624.19"
"76","G4","13","28756.568","2088.9998","2375.0784"
"77","G5","13","26270.883","1922.6864","3723.9329"
"78","G6","13","23458.453","1416.6301","2903.652"
"79","G7","13","30087.605","3135.5369","3885.9165"
"80","G8","13","32751.117","2476.854","2501.01"
"81","G9","13","21049.746","1069.8328","2483.456"
"82","G10","13","19904.666","1655.65","827.678"
"83","G11","13","29080.863","2104.2456","2507.9226"
"84","G12","13","30411.908","514.3818","690.8806"
"85","H1","13","218748.9","60321.316","234761.8"
"86","H2","13","200493.11","54958.594","217045.4"
"87","H3","13","192166.81","51342.508","202694.23"
"88","H4","13","28816.566","2666.5137","2084.3992"
"89","H5","13","35711.89","2810.7148","2889.215"
"90","H6","13","24061.045","784.0057","1569.3339"
"91","H7","13","42322.492","3364.8665","2871.187"
"92","H8","13","15263.207","181.75128","889.6491"
"93","H9","13","13193.144","264.5729","1229.9847"
"94","H10","13","41716.3","3900.2295","3386.353"
"95","H11","13","25667.527","883.5567","1687.2755"
"96","H12","13","59419.824","155.27246","-448.8254"
"1","A1","13","113508.58","38186.9","198633.38"
"2","A2","13","122109.8","41741.855","212805.44"
"3","A3","13","113259.74","42890.793","210443.39"
"4","A4","13","115840.875","38261.395","172848.56"
"5","A5","13","97339.195","37798.387","177828.22"
"6","A6","13","100434.73","38469.215","184700.92"
"7","A7","13","14670.498","96.755","-527.5256"
"8","A8","13","19662.35","470.20718","734.9747"
"9","A9","13","12702.345","-277.14423","769.31635"
"10","A10","13","21333.758","1125.8823","1748.956"
"11","A11","13","30013.852","734.3796","1910.6881"
"12","A12","13","27566.574","1001.0363","1617.7203"
"13","B1","13","138480.4","43050.848","196684.33"
"14","B2","13","134974.19","44099.41","197755.31"
"15","B3","13","134039.98","43325.293","197188.25"
"16","B4","13","128591.18","40217.043","176099.3"
"17","B5","13","131331.2","42684.24","188458.36"
"18","B6","13","114171.72","38288.9","175472.0"
"19","B7","13","35394.81","2622.7817","3431.1125"
"20","B8","13","30477.959","1292.8053","2746.9219"
"21","B9","13","37445.758","1591.2545","1597.2252"
"22","B10","13","29371.465","2744.8335","2640.0547"
"23","B11","13","31733.92","1557.6931","2519.2673"
"24","B12","13","17914.684","791.1668","-680.4322"
"25","C1","13","148804.19","47434.87","213535.66"
"26","C2","13","161626.03","49830.89","212525.05"
"27","C3","13","144082.83","44891.844","196012.11"
"28","C4","13","99508.8","39349.547","198915.06"
"29","C5","13","89867.53","38039.516","190697.38"
"30","C6","13","79883.484","35445.742","176020.47"
"31","C7","13","27884.33","2181.8481","3710.4402"
"32","C8","13","30833.375","2280.082","2434.6528"
"33","C9","13","19817.57","1887.9998","2234.8723"
"34","C10","13","19707.104","1161.3634","695.2057"
"35","C11","13","21497.148","721.2826","952.5298"
"36","C12","13","23505.387","1295.4498","327.41748"
"37","D1","13","137731.5","46030.453","205061.06"
"38","D2","13","136880.31","44016.094","194342.08"
"39","D3","13","141444.08","46058.664","205004.52"
"40","D4","13","31855.385","2072.2266","3318.1453"
"41","D5","13","30865.291","2098.368","3505.241"
"42","D6","13","17447.691","768.6958","1628.4731"
"43","D7","13","34368.09","3203.2651","2602.637"
"44","D8","13","23863.883","654.02313","2014.9257"
"45","D9","13","20885.748","950.3453","1950.9432"
"46","D10","13","26829.736","1940.7104","1950.2456"
"47","D11","13","20327.223","1541.0005","2073.1365"
"48","D12","13","20739.15","1729.1157","1829.9896"
"49","E1","13","145441.44","47542.78","218470.1"
"50","E2","13","146680.38","48301.277","216231.67"
"51","E3","13","95834.85","34220.36","154775.3"
"52","E4","13","25328.531","1717.4604","2016.2041"
"53","E5","13","23024.816","1123.604","2986.6982"
"54","E6","13","20782.242","1152.0457","2452.1433"
"55","E7","13","24128.951","1571.4391","3391.687"
"56","E8","13","19776.6","1205.9675","1305.1133"
"57","E9","13","18424.238","1338.2966","1610.4708"
"58","E10","13","22299.045","2361.4832","1247.9142"
"59","E11","13","27195.129","1681.1393","2633.356"
"60","E12","13","53814.6","5128.146","2846.8276"
"61","F1","13","142333.55","44134.523","198762.98"
"62","F2","13","138590.27","44732.125","207335.0"
"63","F3","13","118825.39","38141.86","172278.55"
"64","F4","13","24453.258","593.4793","2789.3843"
"65","F5","13","23625.146","1918.7126","2211.221"
"66","F6","13","39243.51","3665.8699","4370.208"
"67","F7","13","21478.062","1247.1421","2067.2207"
"68","F8","13","15107.125","614.8997","1045.4393"
"69","F9","13","22490.688","1136.5695","1797.1765"
"70","F10","13","17522.605","1119.0265","701.05853"
"71","F11","13","26327.5","1323.029","1689.5763"
"72","F12","13","40814.49","2649.8853","1451.8368"
"73","G1","13","128569.13","42778.3","196591.47"
"74","G2","13","136521.6","45878.613","208714.72"
"75","G3","13","122884.94","41524.734","184660.69"
"76","G4","13","25042.041","1790.7897","2120.1807"
"77","G5","13","24808.69","1816.0258","3119.0256"
"78","G6","13","20083.23","1219.5721","2530.61"
"79","G7","13","26790.967","2182.6902","3542.0593"
"80","G8","13","28838.838","2186.737","2168.0818"
"81","G9","13","18620.387","1007.26074","2087.901"
"82","G10","13","18034.72","1469.4039","1022.916"
"83","G11","13","24000.06","1863.8575","1957.0828"
"84","G12","13","24794.295","117.94687","483.01138"
"85","H1","13","127588.8","46113.793","224514.78"
"86","H2","13","112882.63","42933.574","208764.16"
"87","H3","13","110480.06","40750.53","195457.7"
"88","H4","13","23176.764","2050.6392","2326.4219"
"89","H5","13","29598.574","2349.2542","2634.2896"
"90","H6","13","20705.443","778.0227","1147.7196"
"91","H7","13","36387.33","2826.739","2691.7078"
"92","H8","13","11450.021","43.34173","845.66077"
"93","H9","13","10542.001","-562.7199","917.54944"
