"Mouse_ID","Feces_g","year","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","comments","PBS_dil_in_mL","OPG"
"AA_0253","0.12","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0254","0.54","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0255","0.06","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0256","0.28","2017","Alice","March2018","1","0","0","0","1","0","0","0","0.25",NA,"0.1","892.857142857143"
"AA_0257","0.85","2017","Alice","March2018","15","10","16","16","13","28","9","10","14.625",NA,"0.1","17205.8823529412"
"AA_0258","0.3","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0259","0.28","2017","Alice","March2018","5","7","4","3","3","7","6","7","5.25",NA,"0.1","18750"
"AA_0260","0.34","2017","Alice","March2018","2","0","2","1","2","3","0","0","1.25",NA,"0.1","3676.47058823529"
"AA_0261","0.43","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0262","0.2","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0263","0.27","2017","Alice","March2018","0","0","0","0","0","0","0",NA,"0",NA,"0.1","0"
"AA_0264","0.19","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0265","0.13","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0268","0.75","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0269","0.09","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0270","1.12","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0271","0.28","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0272","0.14","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0273","0.31","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0274","0.28","2017","Alice","March2018","0","0","1","1","0","0","0","0","0.25","","0.1","892.857142857143"
"AA_0275","0.13","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0276","0.21","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0277","0.22","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0278","0.08","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0279","0.35","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0280","0.07","2017","Alice","March2018","0","0","1","0","0","0","0","0","0.125","","0.1","1785.71428571429"
"AA_0281","0.19","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0282","0.21","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0283","0.19","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0284","0.05","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0285","0.08","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0286","0.08","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0288","0.26","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0289","0.08","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0290","0.18","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0291","0.34","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0295","0.06","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0296","0.91","2017","Alice","March2018","15","18","6","18","8","11","14","22","14","","0.1","15384.6153846154"
"AA_0297","0.39","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0298","0.13","2017","Alice","March2018","25","20","12","15","26","26","18","26","21","","0.1","161538.461538462"
"AA_0299","0.45","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0300","0.24","2017","Alice","March2018","1","0","0","0","0","0","0","0","0.125","","1","5208.33333333333"
"AA_0301","0.6","2017","Alice","March2018","2","2","1","2","2","2","1","2","1.75","","2","58333.3333333333"
"AA_0302","0.43","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0303","0.04","2017","Alice","March2018","0","2","1","1","0","0","1","4","1.125","","0.1","28125"
"AA_0304","0.69","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0306","0.46","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0307","0.56","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0308","0.52","2017","Alice","March2018","2","3","6","5","5","7","5","4","4.625","","0.1","8894.23076923077"
"AA_0309","0.06","2017","Alice","March2018","1","0","0","1","1","2","0","3","1","","0.1","16666.6666666667"
"AA_0310","0.07","2017","Alice","March2018","0","1","0","4","2","0","0","0","0.875","","0.1","12500"
"AA_0311","0.29","2017","Alice","March2018","4","3","2","3","4","3","2","3","3","","0.1","10344.8275862069"
"AA_0312","0.45","2017","Alice","March2018","7","5","6","7","7","4","9","7","6.5","","1","144444.444444444"
"AA_0313","0.16","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0314","0.12","2017","Alice","March2018","5","9","4","6","7","15","16","12","9.25","","0.1","77083.3333333333"
"AA_0315","0.79","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0316","0.31","2017","Alice","March2018","13","14","9","7","6","6","8","12","9.375","","1","302419.35483871"
"AA_0317","0.49","2017","Alice","March2018","1","3","1","0","0","0","0","1","0.75","","0.1","1530.61224489796"
"AA_0318","0.19","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0319","0.84","2017","Alice","March2018","24","45","26","22","22","19","32","17","25.875","","0.1","30803.5714285714"
"AA_0320","0.74","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0321","0.41","2017","Alice","March2018","1","0","0","2","0","2","2","0","0.875","","0.1","2134.14634146341"
"AA_0322","0.6","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0323","0.75","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0324","0.33","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0325","0.29","2017","Alice","March2018","1","0","2","1","0","1","0","1","0.75","","0.1","2586.20689655172"
"AA_0326","0.51","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0327","0.12","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0328","0.05","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0329","0.61","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0330","0.19","2017","Lorenzo","2017","0","0","0","0","0","0","0","0","0",NA,"1","0"
"AA_0331","0.12","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0332","0.4","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0333","0.46","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0334","0.05","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0335","0.51","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0336","0.08","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0337","0.6","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0338","0.75","2017","Alice","March2018","1","0","1","0","2","1","5","2","1.5","","0.1","2000"
"AA_0339","0.21","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0340","0.13","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0341","0.54","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0342","0.1","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0343","0.13","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0344","0.38","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0345","0.09","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0346","0.73","2017","Alice","March2018","2","2","2","1","2","2","2","1","1.75","","0.1","2397.2602739726"
"AA_0347","0.04","2017","Alice","March2018","0","0","0","0","1","1","0","0","0.25","","0.1","6250"
"AA_0348","0.04","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0349","0.49","2017","Alice","March2018","2","2","2","3","1","2","2","2","2","","1","40816.3265306122"
"AA_0350","0.45","2017","Alice","March2018","3","0","2","1","1","1","1","2","1.375","","1","30555.5555555556"
"AA_0351","0.14","2017","Alice","March2018","0","3","2","2","2","2","0","1","1.5","","0.1","10714.2857142857"
"AA_0352","1.24","2017","Alice","March2018","0","1","1","2","0","2","0","0","0.75","","1","6048.38709677419"
"AA_0353","0.58","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0354","0.08","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0355","0.41","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0356","0.16","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0358","0.05","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0359","0.44","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0365","0.08","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0366","0.33","2017","Alice","March2018","70","71","81","57","78","65","66","79","70.875",NA,"0.1","214772.727272727"
"AA_0367","0.06","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0368","0.51","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0369","0.75","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0370","0.73","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0371","0.29","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0372","0.03","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0373","0.77","2017","Alice","March2018","0","0","0","0","1","0","0","0","0.125",NA,"0.1","162.337662337662"
"AA_0374","0.22","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0375","0.19","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0376","0.65","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0377","0.36","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0378","0.28","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0379","0.01","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0380","0.2","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0381","0.06","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0382","0.92","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0383","0.56","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0384","0.33","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0385","0.29","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0386","0.32","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0387","0.78","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0388","0.05","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0389","0.25","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0390","0.86","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0391","0.92","2017","Alice","March2018","0","0","0","1","1","0","0","0","0.25",NA,"0.1","271.739130434783"
"AA_0392","0.06","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0393","0.13","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0394","0.6","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0395","0.06","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0396","0.01","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0397","0.02","2017","Alice","March2018","12","13","20","10","7","16","10","10","12.25",NA,"0.1","612500"
"AA_0398","0.18","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0399","0.28","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0400","0.3","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0401","0.27","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0402","0.01","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0403","0.67","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0404","0.63","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0405","0.54","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0406","0.31","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0407","0.35","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0408","0.39","2017","Alice","March2018","10","7","8","8","7","5","7","4","7",NA,"0.1","17948.7179487179"
"AA_0409","0.74","2017","Alice","March2018","9","14","8","4","11","11","13","5","9.375",NA,"0.1","12668.9189189189"
"AA_0410","0.18","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0411","0.88","2017","Alice","June2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0412","0.58","2017","Alice","June2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0413","0.16","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0414","1.06","2017","Alice","March2018","0","0","0","0","0","1","0","0","0.125",NA,"0.1","117.924528301887"
"AA_0422","0.29","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0423","0.27","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0424","1.11","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0425","0.16","2017","Alice","June2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0426","0.35","2017","Alice","June2018","0","0","0","0","0","0","0","0","0","","1","0"
"AA_0427","0.62","2017","Alice","June2018","1","1","0","0","0","0","0","0","0.25","","0.1","403.225806451613"
"AA_0428","1.19","2017","Alice","March2018","7","7","6","6","8","5","9","7","6.875",NA,"0.1","5777.31092436975"
"AA_0429","0.81","2017","Alice","March2018","7","7","7","7","4","4","3","5","5.5",NA,"0.1","6790.12345679012"
"AA_0430","0.64","2017","Alice","March2018","113","116","94","103","86","87","100","85","98",NA,"0.1","153125"
"AA_0431","0.68","2017","Alice","March2018","8","7","4","4","9","6","6","4","6","","0.1","8823.5294117647"
"AA_0432","0.48","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0433","0.01","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0434","0.16","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0435","0.69","2017","Alice","June2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0436","0.64","2017","Alice","March2018","5","6","4","9","4","3","4","8","5.375","","0.1","8398.4375"
"AA_0437","0.1","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0438","0.32","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0439","0.49","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0440","0.81","2017","Alice","June2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0441","0.11","2017","Alice","June2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0442","0.43","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0443","0.26","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0444","0.68","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0445","0.56","2017","Alice","March2018","69","69","66","63","69","69","66","63","66.75","","0.1","119196.428571429"
"AA_0446","0.23","2017","Alice","March2018","88","88","80","87","118","103","75","108","93.375",NA,"0.1","405978.260869565"
"AA_0447","0.2","2017","Alice","March2018","7","6","7","6","4","5","2","4","5.125","","1","256250"
"AA_0448","0.51","2017","Lorenzo","2017","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0449","0.05","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0450","0.08","2017","Lorenzo","2017","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0451","0.2","2017","Alice","June2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0452","0.23","2017","Alice","June2018","8","6","7","4","3","7","3","4","5.25","","1","228260.869565217"
"AA_0453","0.19","2017","Alice","March2018","0","0","0","0","1","0","0","0","0.125",NA,"0.1","657.894736842105"
"AA_0454","0.26","2017","Alice","March2018","35","20","31","46","33","35","23","24","30.875",NA,"0.1","118750"
"AA_0455","0.54","2017","Alice","June2018","11","9","12","12","6","7","9","11","9.625","","0.1","17824.0740740741"
"AA_0456","0.49","2017","Alice","June2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0457","0.59","2017","Alice","June2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0458","0.58","2017","Alice","June2018","1","0","0","0","0","0","0","0","0.125","","0.1","215.51724137931"
"AA_0459","0.53","2017","Alice","March2018","0","0","0","1","3","1","0","2","0.875",NA,"0.1","1650.94339622641"
"AA_0461","0.01","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0462","0.17","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0463","0.01","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0465","0.38","2017","Alice","March2018","1","0","1","2","0","0","1","2","0.875","","0.1","2302.63157894737"
"AA_0466","0.53","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0467","0.5","2017","Alice","June2018","1","0","3","1","3","3","0","1","1.5","trichuris","0.1","3000"
"AA_0468","0.22","2017","Alice","June2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0469","0.44","2017","Alice","March2018","58","57","56","61","66","84","77","60","64.875","","0.1","147443.181818182"
"AA_0470","0.32","2017","Alice","March2018","1","0","0","0","0","0","0","0","0.125","","0.1","390.625"
"AA_0471","0.39","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0489","0.79","2017","Alice","June2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0490","0.83","2017","Alice","June2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0491","0.86","2017","Alice","June2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0495","0.18","2017","Alice","June2018","13","9","11","14","14","8","6","7","10.25","","0.1","56944.4444444444"
"AA_0496","0.73","2017","Alice","June2018","3","0","3","5","4","6","1","3","3.125","","0.1","4280.82191780822"
"AA_0497","0.65","2017","Alice","June2018","21","39","34","33","10","40","21","39","29.625","","0.1","45576.9230769231"
"AA_0498","0.52","2017","Alice","June2018","1","0","0","1","0","0","2","0","0.5","","0.1","961.538461538462"
"AA_0499","0.47","2017","Alice","June2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0500","0.74","2017","Alice","June2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0501","0.7","2017","Alice","June2018","0","0","0","0","0","0","0","0","0","mastophorus","0.1","0"
"AA_0502","0.23","2017","Alice","June2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0503","1.12","2017","Alice","June2018","0","0","0","0","0","0","0","0","0","mastophorus","0.1","0"
"AA_0504","0.3","2017","Alice","June2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0505","0.39","2017","Alice","June2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0506","0.43","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0509","0.16","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0510","0.2","2017","Alice","March2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0511","0.51","2017","Alice","June2018","0","0","0","0","0","0","0","0","0","","0.1","0"
"AA_0512","0.64","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
"AA_0513","0.85","2017","Alice","March2018","0","0","0","0","0","0","0","0","0",NA,"0.1","0"
